ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence,BusinessOutput
904,68,9,Baseball Glove,2025-12-24,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
905,82,4,Dumbbells,2024-05-05,2,Not    worth  the  money.,-0.9998021721839904,Negative,pricing,0.2816,pricing
906,92,17,Surfboard,2025-02-27,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
907,67,3,Yoga Mat,2023-10-21,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
908,37,9,Baseball Glove,2025-03-28,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239,quality
909,59,7,Basketball,2023-09-08,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
910,92,5,Soccer Ball,2023-06-14,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
911,93,6,Tennis Racket,2024-06-27,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
912,100,2,Fitness Tracker,2025-10-27,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
913,64,5,Soccer Ball,2024-09-06,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
914,81,19,Hockey Stick,2023-03-04,5,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
915,55,5,Soccer Ball,2024-12-21,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421,quality
916,40,5,Soccer Ball,2024-10-05,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239,quality
917,44,20,Boxing Gloves,2025-05-17,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
918,50,4,Dumbbells,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
919,37,18,Volleyball,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011,support
920,28,1,Running Shoes,2025-04-13,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
921,93,11,Ski Boots,2023-06-26,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
922,92,4,Dumbbells,2025-07-22,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
923,3,20,Boxing Gloves,2024-02-07,5,"Excellent  product,  highly    recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
924,62,19,Hockey Stick,2024-12-20,3,Customer  support    was  very  helpful.,0.9991816878318788,Mixed Positive,,0.3455,Improvement suggestions
925,2,20,Boxing Gloves,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",-0.9995811581611632,Negative,support,0.3011,support
926,86,12,Ice Skates,2023-06-17,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
927,21,4,Dumbbells,2024-08-08,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
928,10,9,Baseball Glove,2024-05-25,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
929,47,5,Soccer Ball,2024-10-09,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
930,83,19,Hockey Stick,2024-08-05,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
931,73,8,Football Helmet,2023-09-27,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
932,11,20,Boxing Gloves,2023-08-26,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
933,83,12,Ice Skates,2023-01-11,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive,,0.507,Improvement suggestions
934,44,3,Yoga Mat,2023-04-26,5,"I  love  this    product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
935,71,12,Ice Skates,2025-08-28,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
936,99,15,Climbing Rope,2023-09-23,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
937,96,9,Baseball Glove,2023-06-08,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
938,29,12,Ice Skates,2024-07-08,5,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
939,42,6,Tennis Racket,2024-08-09,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
940,15,12,Ice Skates,2025-09-12,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
941,13,9,Baseball Glove,2023-05-21,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
942,69,2,Fitness Tracker,2023-02-19,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
943,70,19,Hockey Stick,2023-04-15,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
944,72,2,Fitness Tracker,2024-08-11,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
945,46,5,Soccer Ball,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
946,96,7,Basketball,2023-08-28,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
947,86,18,Volleyball,2025-11-02,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
948,29,10,Golf Clubs,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
949,55,15,Climbing Rope,2025-08-25,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
950,96,9,Baseball Glove,2024-02-09,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
951,80,15,Climbing Rope,2024-07-11,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026,quality
952,46,15,Climbing Rope,2025-01-14,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
953,29,3,Yoga Mat,2025-11-22,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
954,26,8,Football Helmet,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
955,53,12,Ice Skates,2023-03-15,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
956,33,2,Fitness Tracker,2024-10-26,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
957,37,15,Climbing Rope,2024-02-26,4,"I  love  this  product,  will  buy    again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
958,45,1,Running Shoes,2023-08-17,1,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
959,85,9,Baseball Glove,2025-01-01,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
960,81,2,Fitness Tracker,2024-03-23,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
961,74,20,Boxing Gloves,2024-07-10,5,"I  love  this    product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
962,95,18,Volleyball,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
963,36,6,Tennis Racket,2023-11-17,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
964,60,18,Volleyball,2024-06-11,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
965,25,7,Basketball,2024-12-15,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
966,21,6,Tennis Racket,2025-09-30,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
967,94,12,Ice Skates,2024-04-22,5,The  build    quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
968,46,14,Cycling Helmet,2024-08-07,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
969,48,4,Dumbbells,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
970,43,2,Fitness Tracker,2024-05-26,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
971,5,5,Soccer Ball,2024-12-17,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
972,18,19,Hockey Stick,2024-08-01,5,Exceeded    my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
973,4,4,Dumbbells,2024-01-23,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
974,13,6,Tennis Racket,2024-03-01,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
975,84,15,Climbing Rope,2023-06-12,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,,0.4026,Improvement suggestions
976,80,7,Basketball,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
977,44,10,Golf Clubs,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
978,46,13,Swim Goggles,2025-07-18,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
979,14,4,Dumbbells,2024-03-16,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
980,92,14,Cycling Helmet,2023-07-14,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
981,48,10,Golf Clubs,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
982,63,7,Basketball,2023-11-28,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
983,31,19,Hockey Stick,2024-05-28,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
984,88,11,Ski Boots,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
985,78,11,Ski Boots,2025-10-23,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507,quality
986,20,7,Basketball,2025-11-30,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
987,37,16,Kayak,2024-09-15,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
988,14,14,Cycling Helmet,2025-04-06,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
989,93,19,Hockey Stick,2023-06-11,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
990,7,4,Dumbbells,2023-05-05,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
991,97,18,Volleyball,2025-03-10,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
992,77,2,Fitness Tracker,2023-08-16,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239,quality
993,27,12,Ice Skates,2025-01-10,2,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Negative,quality,0.336,quality
994,62,5,Soccer Ball,2025-11-27,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
995,17,8,Football Helmet,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
996,85,10,Golf Clubs,2025-01-05,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
997,82,1,Running Shoes,2023-10-03,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
998,34,11,Ski Boots,2025-05-18,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
999,37,8,Football Helmet,2023-05-28,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1000,86,12,Ice Skates,2025-11-17,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
1001,72,13,Swim Goggles,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1002,25,15,Climbing Rope,2025-05-15,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1003,14,16,Kayak,2025-03-31,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1004,53,10,Golf Clubs,2024-01-14,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1005,82,17,Surfboard,2024-10-23,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
1006,87,2,Fitness Tracker,2023-06-14,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1007,49,9,Baseball Glove,2024-02-15,5,Amazing  value    for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
1008,60,13,Swim Goggles,2025-09-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1009,31,3,Yoga Mat,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.9967684745788574,Negative,quality,0.2548,quality
1010,3,3,Yoga Mat,2025-05-17,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
1011,80,19,Hockey Stick,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1012,26,3,Yoga Mat,2025-02-25,2,Not    worth  the  money.,-0.9998021721839904,Negative,pricing,0.2816,pricing
1013,32,8,Football Helmet,2025-07-12,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1014,81,20,Boxing Gloves,2023-04-16,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1015,25,2,Fitness Tracker,2023-03-05,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026,quality
1016,30,16,Kayak,2025-08-27,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1017,84,13,Swim Goggles,2025-05-26,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1018,44,20,Boxing Gloves,2024-07-29,2,Not  worth    the  money.,-0.9998021721839904,Negative,pricing,0.2816,pricing
1019,25,12,Ice Skates,2023-07-12,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1020,100,5,Soccer Ball,2025-09-02,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1021,49,20,Boxing Gloves,2024-03-16,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1022,71,5,Soccer Ball,2025-01-23,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
1023,77,18,Volleyball,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1024,85,19,Hockey Stick,2025-11-05,3,Packaging was adequate and delivery was timely.,0.9997827410697936,Mixed Positive,,0.3048,Improvement suggestions
