ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence
1354,53,8,Football Helmet,2024-05-08,5,"Excellent    product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
1355,9,20,Boxing Gloves,2025-05-29,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1356,14,15,Climbing Rope,2025-04-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
1357,23,17,Surfboard,2024-01-03,1,"Terrible    customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011
1358,90,10,Golf Clubs,2024-01-16,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
1359,28,4,Dumbbells,2023-05-25,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,quality,0.4026
1360,58,12,Ice Skates,2023-11-13,2,"Average    experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
1361,96,15,Climbing Rope,2023-03-07,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
1362,99,2,Fitness Tracker,2025-12-03,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
1363,16,4,Dumbbells,2024-07-16,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
1364,12,21,Badminton Racket,2024-04-05,5,Excellent badminton racket with strong frame and perfect balance.,0.999869704246521,Positive,quality,0.2521
1365,17,21,Badminton Racket,2024-04-12,4,"Lightweight and comfortable grip, very good for practice.",0.999502420425415,Positive,quality,0.4043
1366,19,21,Badminton Racket,2024-04-18,5,"High quality racket, improves smash power.",0.9998090863227844,Positive,quality,0.3118
1367,25,21,Badminton Racket,2024-05-01,3,Average quality but good for beginners.,0.9984806180000304,Mixed Positive,quality,0.4462
1368,36,21,Badminton Racket,2024-05-10,4,Good value for money and durable material.,0.9998276233673096,Positive,pricing,0.2987
1369,1,22,Skipping Rope (Adjustable),2024-01-05,5,"Excellent quality rope, very durable and smooth rotation.",0.999843955039978,Positive,quality,0.2977
1371,2,22,Skipping Rope (Adjustable),2025-01-12,4,"Good for daily workouts, though handles feel slightly light.",0.9991804957389832,Positive,quality,0.2946
1375,3,22,Skipping Rope (Adjustable),2024-01-20,3,Works as expected for regular skipping sessions.,-0.9920182824134828,Mixed Negative,quality,0.2822
1380,4,22,Skipping Rope (Adjustable),2025-02-02,2,Usable rope but tangles occasionally.,-0.9776950478553772,Negative,quality,0.2341
1384,5,22,Skipping Rope (Adjustable),2024-02-10,1,"Poor build quality, broke within a week.",-0.9996386766433716,Negative,quality,0.4214
1391,6,22,Skipping Rope (Adjustable),2023-02-18,5,Perfect for cardio and very easy to adjust.,0.9994269609451294,Positive,quality,0.2315
1397,7,22,Skipping Rope (Adjustable),2024-03-01,4,"Lightweight and convenient, but grip could improve.",-0.5343100428581238,Mixed Positive,quality,0.2869
1392,8,22,Skipping Rope (Adjustable),2025-03-10,3,"Average product, nothing special.",-0.9995293617248536,Mixed Negative,pricing,0.2428
1370,9,23,Tennis Balls (Pack of 3),2024-01-07,5,Great bounce and long-lasting pressure.,0.9998180270195008,Positive,support,0.2585
1377,1,23,Tennis Balls (Pack of 3),2024-01-25,3,Decent quality for casual play.,0.9998499155044556,Mixed Positive,quality,0.2512
1383,2,23,Tennis Balls (Pack of 3),2024-02-05,2,"Initially good, but durability is limited.",-0.9425598382949828,Negative,quality,0.5221
1385,3,23,Tennis Balls (Pack of 3),2025-02-15,1,Lost bounce after one session.,-0.9997078776359558,Negative,quality,0.2813
1390,4,23,Tennis Balls (Pack of 3),2024-02-25,5,Excellent control and consistent bounce.,0.9998602867126464,Positive,quality,0.3193
1396,5,23,Tennis Balls (Pack of 3),2023-03-05,4,"Good quality balls, slightly overpriced.",0.8138607144355774,Positive,quality,0.3085
1393,6,23,Tennis Balls (Pack of 3),2024-03-15,3,Average performance overall.,0.987193524837494,Mixed Positive,quality,0.4309
1372,17,24,Swimming Kickboard,2025-01-08,5,Very sturdy and provides excellent flotation support.,0.9996955394744872,Positive,quality,0.3183
1376,18,24,Swimming Kickboard,2024-01-18,4,"Good grip, but slightly smaller than expected.",0.997879147529602,Positive,quality,0.3194
1379,19,24,Swimming Kickboard,2023-01-28,3,"Basic kickboard, works fine for beginners.",0.999515414237976,Mixed Positive,quality,0.3486
1382,20,24,Swimming Kickboard,2025-02-08,2,Material feels average and could be stronger.,-0.979557454586029,Negative,quality,0.2861
1386,21,24,Swimming Kickboard,2024-02-18,1,Very weak material and cracked quickly.,-0.9996993541717528,Negative,packaging,0.2491
1389,22,24,Swimming Kickboard,2023-03-01,5,Perfect for swim training sessions.,0.9997534155845642,Positive,quality,0.2665
1399,23,24,Swimming Kickboard,2024-03-10,4,"Comfortable to hold, decent quality.",0.9998733997344972,Positive,packaging,0.2802
1395,24,24,Swimming Kickboard,2025-03-20,3,Standard product with average durability.,0.7614744305610657,Mixed Positive,quality,0.4008
1374,33,25,Skating Helmet,2025-01-06,5,Excellent protection and very comfortable.,0.9998762607574464,Positive,packaging,0.2597
1378,34,25,Skating Helmet,2023-01-16,4,Provides good safety but ventilation is average.,0.7737410068511963,Positive,support,0.2366
1381,35,25,Skating Helmet,2024-01-26,3,Standard helmet for basic use.,-0.7098245024681091,Mixed Negative,quality,0.3058
1387,36,25,Skating Helmet,2023-02-06,2,"Fits okay, but strap quality feels weak.",-0.997775375843048,Negative,quality,0.287
1398,37,25,Skating Helmet,2024-02-16,1,Poor build quality and unsafe feel.,-0.9997932314872742,Negative,quality,0.4375
1388,38,25,Skating Helmet,2025-03-01,5,Very secure and lightweight design.,0.9997968077659608,Positive,quality,0.3508
1394,39,25,Skating Helmet,2024-03-12,4,"Good comfort, slightly tight fit.",0.9998663663864136,Positive,packaging,0.2894
1400,40,25,Skating Helmet,2023-03-22,3,Average safety features.,-0.9443836808204652,Mixed Negative,quality,0.2886
1373,12,10,Golf Clubs,2023-01-15,4,"Good for club matches, but lose pressure slightly fast.",-0.9668974876403807,Mixed Positive,quality,0.297
